head,step,new_batch_loss,old_same_batch_loss,new_gradient_norm,old_gradient_norm
damping097_fold1_seed17_easy,1400,0.00045482596033252776,0.00045587687054648995,0.00031753568327985704,0.0003194576420355588
damping097_fold1_seed17_easy,1600,0.0013730298960581422,0.0013759061694145203,0.0004772535467054695,0.00045884246355853975
damping097_fold1_seed17_easy,1800,0.0004285343748051673,0.00042835756903514266,0.00041551233152858913,0.00041588942985981703
damping097_fold1_seed17_easy,2000,0.00038839023909531534,0.00038877190672792494,0.0005449464078992605,0.0005461769178509712
neural_fold1_seed29_utility,1,0.15375852584838867,0.19508440792560577,0.16653141379356384,0.018813548609614372
neural_fold1_seed29_utility,200,0.2127624750137329,0.21849514544010162,0.5194937586784363,0.6126923561096191
neural_fold1_seed29_utility,400,0.12171194702386856,0.1412636935710907,0.521895706653595,0.7989706993103027
neural_fold1_seed29_utility,600,0.15594661235809326,0.2590787410736084,0.403614342212677,0.3160382807254791
neural_fold1_seed29_utility,800,0.11713816225528717,0.12386446446180344,0.6289694905281067,0.5983772277832031
neural_fold1_seed29_utility,1000,0.1899408996105194,0.3039553463459015,1.239763855934143,0.6404141783714294
neural_fold1_seed29_utility,1200,0.1911487877368927,0.14555826783180237,1.5233728885650635,0.9652779698371887
neural_fold1_seed29_utility,1400,0.117967888712883,0.13475345075130463,0.610200047492981,0.9028164744377136
neural_fold1_seed29_utility,1600,0.12320967763662338,0.21100042760372162,1.402274250984192,1.7362430095672607
neural_fold1_seed29_utility,1800,0.17289170622825623,0.1023920401930809,4.5700507164001465,0.7887481451034546
neural_fold1_seed29_utility,2000,0.13062892854213715,0.12931478023529053,0.6120032668113708,0.24207331240177155
neural_fold1_seed29_all,1,1.1131329536437988,1.158745288848877,0.22061584889888763,0.18663695454597473
neural_fold1_seed29_all,200,2.0942554473876953,2.10534930229187,2.3075075149536133,2.29048490524292
neural_fold1_seed29_all,400,0.7588220834732056,0.7925925850868225,2.0649285316467285,2.594888687133789
neural_fold1_seed29_all,600,1.6680731773376465,1.7410060167312622,1.6939822435379028,1.6442513465881348
neural_fold1_seed29_all,800,0.5842824578285217,0.5840621590614319,1.4826568365097046,1.5363540649414062
neural_fold1_seed29_all,1000,1.4039922952651978,1.5021456480026245,2.6097590923309326,1.7160776853561401
neural_fold1_seed29_all,1200,0.6495397090911865,0.6381098628044128,1.5704699754714966,1.1915794610977173
neural_fold1_seed29_all,1400,0.9573535919189453,0.9432856440544128,1.5204027891159058,1.3924288749694824
neural_fold1_seed29_all,1600,0.9233344197273254,0.9386941194534302,3.0043718814849854,3.326785087585449
neural_fold1_seed29_all,1800,1.0060242414474487,0.9079367518424988,5.154929161071777,2.5151543617248535
neural_fold1_seed29_all,2000,1.184804916381836,1.2119086980819702,1.7752443552017212,1.9357417821884155
neural_fold1_seed29_easy,1,0.00043929810635745525,0.00043534321594052017,9.79766045929864e-05,9.672281157691032e-05
neural_fold1_seed29_easy,200,0.0004179157258477062,0.0004134088521823287,0.0002679174649529159,0.00025999158970080316
neural_fold1_seed29_easy,400,0.00030904021696187556,0.00030746147967875004,0.0002573914243839681,0.00025882438058033586
neural_fold1_seed29_easy,600,0.0003305294376332313,0.0003305039426777512,0.00028526372625492513,0.0002854514750652015
neural_fold1_seed29_easy,800,0.0003886971971951425,0.000389495660783723,0.0004669298941735178,0.00044046304537914693
neural_fold1_seed29_easy,1000,0.0003120815963484347,0.00031617743661627173,0.0003351566265337169,0.00032528131850995123
neural_fold1_seed29_easy,1200,0.000355908356141299,0.00035577957169152796,0.0005893430789001286,0.0006618990446440876
neural_fold1_seed29_easy,1400,0.00038594185025431216,0.00040193586028181016,0.0005790206487290561,0.0006052639218978584
neural_fold1_seed29_easy,1600,0.0006545857759192586,0.0006587227690033615,0.0006472035311162472,0.0007878105388954282
neural_fold1_seed29_easy,1800,0.0004783294862136245,0.00048206647625193,0.0005830068839713931,0.0006247640703804791
neural_fold1_seed29_easy,2000,0.00041704546310938895,0.00043495467980392277,0.0008323944639414549,0.001021885429508984
damping097_fold1_seed29_utility,1,0.017374692484736443,0.022050099447369576,0.026597091928124428,0.002658071229234338
damping097_fold1_seed29_utility,200,0.01525072567164898,0.02427913434803486,0.023746639490127563,0.03861698508262634
damping097_fold1_seed29_utility,400,0.013074932619929314,0.01780911721289158,0.012406190857291222,0.01827719621360302
damping097_fold1_seed29_utility,600,0.013657049275934696,0.01774248480796814,0.04419601336121559,0.04096594080328941
damping097_fold1_seed29_utility,800,0.01209154725074768,0.014990701340138912,0.021349841728806496,0.04508473724126816
damping097_fold1_seed29_utility,1000,0.011844903230667114,0.02076280489563942,0.03794349357485771,0.040076207369565964
damping097_fold1_seed29_utility,1200,0.01381746493279934,0.015001320280134678,0.02408132515847683,0.02770072966814041
damping097_fold1_seed29_utility,1400,0.01205594651401043,0.011329399421811104,0.039869457483291626,0.04160861670970917
damping097_fold1_seed29_utility,1600,0.010529091581702232,0.01739230379462242,0.08673412352800369,0.05923311412334442
damping097_fold1_seed29_utility,1800,0.013439488597214222,0.01637589931488037,0.07098954170942307,0.15013334155082703
damping097_fold1_seed29_utility,2000,0.01364125870168209,0.016698576509952545,0.07113464921712875,0.0973840057849884
damping097_fold1_seed29_all,1,1.029433012008667,1.0286431312561035,0.18492646515369415,0.184891477227211
damping097_fold1_seed29_all,200,1.9900188446044922,1.990281581878662,2.2289164066314697,2.229227304458618
damping097_fold1_seed29_all,400,0.7698973417282104,0.7704699039459229,2.4138717651367188,2.4139254093170166
damping097_fold1_seed29_all,600,1.5860319137573242,1.5862231254577637,1.8308662176132202,1.8321247100830078
damping097_fold1_seed29_all,800,0.5279359817504883,0.5280914306640625,1.4153728485107422,1.416782259941101
damping097_fold1_seed29_all,1000,1.3969966173171997,1.3970539569854736,1.3944534063339233,1.3945409059524536
damping097_fold1_seed29_all,1200,0.5314781665802002,0.5323749780654907,0.7767627239227295,0.7770086526870728
damping097_fold1_seed29_all,1400,0.8502649664878845,0.84995436668396,1.3448761701583862,1.3477730751037598
damping097_fold1_seed29_all,1600,0.8577624559402466,0.8570036292076111,2.6884360313415527,2.69325590133667
damping097_fold1_seed29_all,1800,0.7851572036743164,0.7866316437721252,1.4768755435943604,1.4785202741622925
damping097_fold1_seed29_all,2000,1.100599765777588,1.0999454259872437,1.505828857421875,1.506334900856018
damping097_fold1_seed29_easy,1,0.00043196536717005074,0.00043183681555092335,9.748103184392676e-05,9.747943840920925e-05
damping097_fold1_seed29_easy,200,0.0003990815603174269,0.00039903406286612153,0.0002616511774249375,0.00026157841784879565
damping097_fold1_seed29_easy,400,0.0003048485959880054,0.00030479373526759446,0.0002604513138066977,0.0002602764288894832
damping097_fold1_seed29_easy,600,0.00032343738712370396,0.00032338901655748487,0.0002821691450662911,0.0002818827924784273
damping097_fold1_seed29_easy,800,0.0003745417343452573,0.0003746366419363767,0.0004569528973661363,0.00045679110917262733
damping097_fold1_seed29_easy,1000,0.00030709244310855865,0.00030714922468177974,0.00032246732735075057,0.00032215568353421986
damping097_fold1_seed29_easy,1200,0.00034649120061658323,0.0003465356712695211,0.000542867521289736,0.0005465141730383039
damping097_fold1_seed29_easy,1400,0.0003750627802219242,0.00037401553709059954,0.0005524635198526084,0.0005524390726350248
damping097_fold1_seed29_easy,1600,0.00045642725308425725,0.00045630699605681,0.0005903975106775761,0.0005854037590324879
damping097_fold1_seed29_easy,1800,0.00042007488082163036,0.00042002415284514427,0.0005660508759319782,0.0005649286904372275
damping097_fold1_seed29_easy,2000,0.0003185874375049025,0.00031818411662243307,0.0008061271510086954,0.0008028644951991737
neural_fold1_seed43_utility,1,0.14953836798667908,0.18832260370254517,0.23095037043094635,0.023277487605810165
neural_fold1_seed43_utility,200,0.08906472474336624,0.10284952819347382,0.2607782781124115,0.5423087477684021
neural_fold1_seed43_utility,400,0.10819461941719055,0.15059944987297058,1.1746052503585815,0.8868204355239868
neural_fold1_seed43_utility,600,0.37758395075798035,0.37435755133628845,0.9586269855499268,0.7500970959663391
neural_fold1_seed43_utility,800,0.4315631687641144,0.4192669689655304,1.6752216815948486,0.949083149433136
neural_fold1_seed43_utility,1000,0.14075401425361633,0.16575570404529572,0.4597040116786957,0.5465707182884216
neural_fold1_seed43_utility,1200,0.1128375232219696,0.14625050127506256,0.4046720862388611,0.6299264430999756
neural_fold1_seed43_utility,1400,0.3574602007865906,0.3517027795314789,1.2515500783920288,0.5954092144966125
neural_fold1_seed43_utility,1600,0.12810781598091125,0.09114048629999161,2.214496612548828,1.0182766914367676
neural_fold1_seed43_utility,1800,0.12493985891342163,0.10328938066959381,0.47439712285995483,0.40259698033332825
neural_fold1_seed43_utility,2000,0.12737496197223663,0.14269034564495087,0.5111587643623352,1.0942459106445312
neural_fold1_seed43_all,1,1.0591158866882324,1.1418975591659546,0.29288890957832336,0.271313339471817
neural_fold1_seed43_all,200,0.912266194820404,0.9569212794303894,0.999879777431488,1.2945464849472046
neural_fold1_seed43_all,400,1.1916121244430542,1.2374026775360107,1.5015332698822021,1.1118733882904053
neural_fold1_seed43_all,600,1.396243929862976,1.4354190826416016,1.3154869079589844,0.9527502059936523
neural_fold1_seed43_all,800,1.2657866477966309,1.2171577215194702,3.0056653022766113,1.3770017623901367
neural_fold1_seed43_all,1000,0.8263565897941589,0.8097303509712219,1.897434949874878,1.7115614414215088
neural_fold1_seed43_all,1200,0.8401554226875305,0.8450916409492493,2.2534751892089844,2.165994644165039
neural_fold1_seed43_all,1400,1.0193135738372803,0.9529158473014832,3.6303303241729736,1.8580243587493896
neural_fold1_seed43_all,1600,0.930812656879425,0.9136618971824646,2.5275816917419434,1.3290088176727295
neural_fold1_seed43_all,1800,1.4008865356445312,1.4066355228424072,1.8827446699142456,1.7448958158493042
neural_fold1_seed43_all,2000,1.1210238933563232,1.1085890531539917,1.7327831983566284,1.7118486166000366
neural_fold1_seed43_easy,1,0.00047480277135036886,0.0004686776374001056,9.314316412201151e-05,9.016184048959985e-05
neural_fold1_seed43_easy,200,0.0005430616438388824,0.0005420748493634164,0.0003627754340413958,0.00033383764093741775
neural_fold1_seed43_easy,400,0.0004095167387276888,0.0004101591184735298,0.00038155895890668035,0.0003541422192938626
neural_fold1_seed43_easy,600,0.0003672786115203053,0.00036547513445839286,0.0003524003841448575,0.0003444062313064933
neural_fold1_seed43_easy,800,0.0004111474845558405,0.00041119111119769514,0.0002677381271496415,0.0002749675768427551
neural_fold1_seed43_easy,1000,0.0004781049501616508,0.0004791912797372788,0.0002792995946947485,0.00029280452872626483
neural_fold1_seed43_easy,1200,0.002670313697308302,0.0026639970019459724,0.00044132425682619214,0.00042038652463816106
neural_fold1_seed43_easy,1400,0.0004985397099517286,0.0004992818576283753,0.00047482180525548756,0.000504933123011142
neural_fold1_seed43_easy,1600,0.0004563713737297803,0.00045854481868445873,0.00031336626852862537,0.00029887378332205117
neural_fold1_seed43_easy,1800,0.000336012220941484,0.0003476728452369571,0.0005617576534859836,0.0005732838762924075
neural_fold1_seed43_easy,2000,0.0005135133396834135,0.000517452135682106,0.00041880429489538074,0.00040581071516498923
damping097_fold1_seed43_utility,1,0.018273331224918365,0.020846545696258545,0.021629154682159424,0.0034540097694844007
damping097_fold1_seed43_utility,200,0.01043800450861454,0.013676198199391365,0.026716437190771103,0.07333360612392426
damping097_fold1_seed43_utility,400,0.00794125348329544,0.016339324414730072,0.025052165612578392,0.08167774230241776
damping097_fold1_seed43_utility,600,0.01793898083269596,0.019736073911190033,0.02393491007387638,0.02593916468322277
damping097_fold1_seed43_utility,800,0.015391942113637924,0.018073834478855133,0.04881395027041435,0.04862760379910469
damping097_fold1_seed43_utility,1000,0.009576440788805485,0.012374740093946457,0.02317155711352825,0.05656641721725464
damping097_fold1_seed43_utility,1200,0.013832896947860718,0.014649584889411926,0.026447642594575882,0.06353506445884705
damping097_fold1_seed43_utility,1400,0.01455413457006216,0.015029301866889,0.03311943635344505,0.027429264038801193
damping097_fold1_seed43_utility,1600,0.008282211609184742,0.009651778265833855,0.014844185672700405,0.03409877046942711
damping097_fold1_seed43_utility,1800,0.01616787351667881,0.015543104149401188,0.042902685701847076,0.09565096348524094
damping097_fold1_seed43_utility,2000,0.01067996583878994,0.01167758647352457,0.13519586622714996,0.11326736211776733
damping097_fold1_seed43_all,1,0.9875551462173462,0.9880959987640381,0.26998984813690186,0.26997676491737366
damping097_fold1_seed43_all,200,0.890826940536499,0.8915418982505798,1.2315646409988403,1.240234375
damping097_fold1_seed43_all,400,1.0845028162002563,1.0830975770950317,1.1967997550964355,1.2105112075805664
damping097_fold1_seed43_all,600,1.1187694072723389,1.1182780265808105,0.6581280827522278,0.6580734848976135
damping097_fold1_seed43_all,800,1.1132080554962158,1.1144248247146606,0.9879013299942017,0.9891565442085266
damping097_fold1_seed43_all,1000,0.6803321242332458,0.6827261447906494,1.3225510120391846,1.3452037572860718
damping097_fold1_seed43_all,1200,0.7773972153663635,0.7782576680183411,2.594357967376709,2.599277973175049
damping097_fold1_seed43_all,1400,0.7868039011955261,0.7866549491882324,1.5198605060577393,1.5428227186203003
damping097_fold1_seed43_all,1600,0.8479942083358765,0.8414860963821411,1.0420924425125122,1.0403822660446167
damping097_fold1_seed43_all,1800,1.4083994626998901,1.4148529767990112,1.7845351696014404,1.8224517107009888
damping097_fold1_seed43_all,2000,1.079856038093567,1.0826066732406616,1.7868762016296387,1.7953130006790161
damping097_fold1_seed43_easy,1,0.00046715958160348237,0.0004670170892495662,9.102662443183362e-05,9.102432522922754e-05
damping097_fold1_seed43_easy,200,0.00044316923595033586,0.00044301513116806746,0.00034877992584370077,0.000339696416631341
damping097_fold1_seed43_easy,400,0.00036533642560243607,0.0003653298190329224,0.00035758031299337745,0.00035861192736774683
damping097_fold1_seed43_easy,600,0.0003548225504346192,0.0003547262167558074,0.0003488998336251825,0.000349023612216115
damping097_fold1_seed43_easy,800,0.0003788054164033383,0.00037809472996741533,0.00026538126985542476,0.00026629434432834387
damping097_fold1_seed43_easy,1000,0.0003050624509342015,0.0003052776155527681,0.0002739716728683561,0.0002782947849482298
damping097_fold1_seed43_easy,1200,0.0007931540021672845,0.0007956108311191201,0.0004784722696058452,0.0004719942226074636
damping097_fold1_seed43_easy,1400,0.00048211749526672065,0.000482231960631907,0.00044739164877682924,0.00045038433745503426
damping097_fold1_seed43_easy,1600,0.00030763179529458284,0.00030752443126402795,0.00030612925183959305,0.0002940027916338295
damping097_fold1_seed43_easy,1800,0.000329679052811116,0.0003287535218987614,0.0005553249502554536,0.0005556223914027214
damping097_fold1_seed43_easy,2000,0.0003598333278205246,0.0003594153095036745,0.000433258042903617,0.00042951892828568816
neural_fold2_seed17_utility,1,0.14403101801872253,0.1628500521183014,0.11595307290554047,0.023165974766016006
neural_fold2_seed17_utility,200,0.09050184488296509,0.10122083127498627,0.11649353057146072,0.05902843549847603
neural_fold2_seed17_utility,400,0.16893692314624786,0.21695484220981598,0.44143950939178467,0.4334278702735901
neural_fold2_seed17_utility,600,0.11781633645296097,0.14965380728244781,0.49618154764175415,0.14208194613456726
neural_fold2_seed17_utility,800,0.15697680413722992,0.1652858555316925,0.28402650356292725,0.13866646587848663
neural_fold2_seed17_utility,1000,0.23121172189712524,0.23307634890079498,0.388947993516922,0.31489497423171997
neural_fold2_seed17_utility,1200,0.12964701652526855,0.14620445668697357,0.5448976159095764,0.31192687153816223
neural_fold2_seed17_utility,1400,0.10069374740123749,0.10282013565301895,0.259705513715744,0.24130412936210632
neural_fold2_seed17_utility,1600,0.14864754676818848,0.13975520431995392,0.6665424108505249,0.2945397198200226
neural_fold2_seed17_utility,1800,0.31680095195770264,0.5084490776062012,3.6021246910095215,1.0404170751571655
neural_fold2_seed17_utility,2000,0.09540191292762756,0.0922960415482521,0.6992229223251343,0.558232843875885
neural_fold2_seed17_all,1,1.9468685388565063,1.94242262840271,0.37877094745635986,0.3696969449520111
neural_fold2_seed17_all,200,0.8420668840408325,0.8370359539985657,0.5658575296401978,0.5250328183174133
neural_fold2_seed17_all,400,1.288936972618103,1.2904164791107178,0.4930467903614044,0.4394189715385437
neural_fold2_seed17_all,600,0.8930361866950989,0.882107138633728,0.9969882369041443,0.8569203019142151
neural_fold2_seed17_all,800,0.6563769578933716,0.6623262166976929,0.8276060819625854,0.7666524052619934
neural_fold2_seed17_all,1000,1.0423064231872559,1.0292832851409912,0.8401647806167603,0.7615485787391663
neural_fold2_seed17_all,1200,1.1071500778198242,1.098374605178833,1.3893485069274902,1.372395396232605
neural_fold2_seed17_all,1400,0.8027068972587585,0.8065066337585449,0.7501747608184814,0.7339376211166382
neural_fold2_seed17_all,1600,2.4377641677856445,2.4406728744506836,2.0831310749053955,1.7131747007369995
neural_fold2_seed17_all,1800,1.086163878440857,1.1242207288742065,2.662355899810791,1.4101544618606567
neural_fold2_seed17_all,2000,0.5876838564872742,0.5952848196029663,0.7132511138916016,0.7192358374595642
neural_fold2_seed17_easy,1,0.001189652131870389,0.0011001041857525706,0.0004748664505314082,0.00026365043595433235
neural_fold2_seed17_easy,200,0.0020962378475815058,0.0020451415330171585,0.0005850832676514983,0.0005481823463924229
neural_fold2_seed17_easy,400,0.002480823313817382,0.002404719591140747,0.0005157142877578735,0.0006434583920054138
neural_fold2_seed17_easy,600,0.0018804274732246995,0.001788122346624732,0.0013864602660760283,0.001340766903012991
neural_fold2_seed17_easy,800,0.0008840685477480292,0.0009032665402628481,0.0007332622772082686,0.0009668332058936357
neural_fold2_seed17_easy,1000,0.0012332401238381863,0.0011796399485319853,0.001435088342987001,0.0015280672814697027
neural_fold2_seed17_easy,1200,0.002163494471460581,0.0021087019704282284,0.0007679860573261976,0.0008706954540684819
neural_fold2_seed17_easy,1400,0.0019241631962358952,0.0018206995446234941,0.0009283915860578418,0.0014492400223389268
neural_fold2_seed17_easy,1600,0.0011684944620355964,0.0011291858972981572,0.0012207338586449623,0.001015391550026834
neural_fold2_seed17_easy,1800,0.0028897018637508154,0.0027511566877365112,0.0013348715147003531,0.0018793260678648949
neural_fold2_seed17_easy,2000,0.0015154656721279025,0.0014658625004813075,0.0020752414129674435,0.0013270715717226267
damping097_fold2_seed17_utility,1,0.027359317988157272,0.038307998329401016,0.025006065145134926,0.005669277161359787
damping097_fold2_seed17_utility,200,0.021301820874214172,0.031000643968582153,0.046004701405763626,0.02672330103814602
damping097_fold2_seed17_utility,400,0.01772986352443695,0.02479947917163372,0.021337229758501053,0.02880047634243965
damping097_fold2_seed17_utility,600,0.023479126393795013,0.0273435115814209,0.07514569908380508,0.055653128772974014
damping097_fold2_seed17_utility,800,0.02097676694393158,0.024357115849852562,0.0569276437163353,0.05930757895112038
damping097_fold2_seed17_utility,1000,0.021092042326927185,0.030423808842897415,0.06624496728181839,0.05128387734293938
damping097_fold2_seed17_utility,1200,0.021364962682127953,0.022586770355701447,0.04461437836289406,0.0387171246111393
damping097_fold2_seed17_utility,1400,0.014478405937552452,0.013890115544199944,0.07828102260828018,0.04527745395898819
damping097_fold2_seed17_utility,1600,0.026738474145531654,0.02874724008142948,0.05580427497625351,0.053633928298950195
damping097_fold2_seed17_utility,1800,0.022346124053001404,0.025854315608739853,0.07958294451236725,0.07545824348926544
damping097_fold2_seed17_utility,2000,0.012308350764214993,0.014027213677763939,0.07835152745246887,0.0749865248799324
damping097_fold2_seed17_all,1,1.8966742753982544,1.8976635932922363,0.3717043101787567,0.3716566860675812
damping097_fold2_seed17_all,200,0.8188571333885193,0.8204105496406555,0.5577170252799988,0.5626510977745056
damping097_fold2_seed17_all,400,1.2522050142288208,1.255429983139038,0.8162974715232849,0.8209289908409119
damping097_fold2_seed17_all,600,0.8809416890144348,0.8776997327804565,0.7075176239013672,0.7022045254707336
damping097_fold2_seed17_all,800,0.6264956593513489,0.6251612901687622,0.7376503348350525,0.7318974733352661
damping097_fold2_seed17_all,1000,0.9420864582061768,0.9435366988182068,0.839256763458252,0.8202281594276428
damping097_fold2_seed17_all,1200,1.0729120969772339,1.071130633354187,1.3235520124435425,1.305292010307312
damping097_fold2_seed17_all,1400,0.7790926694869995,0.7765621542930603,0.6319022178649902,0.6217916011810303
damping097_fold2_seed17_all,1600,2.403491973876953,2.4070584774017334,1.9163833856582642,1.8576220273971558
damping097_fold2_seed17_all,1800,0.6931851506233215,0.6914942264556885,0.7667258977890015,0.7540243864059448
damping097_fold2_seed17_all,2000,0.5692487359046936,0.5725724697113037,1.4928251504898071,1.5548726320266724
damping097_fold2_seed17_easy,1,0.0007501023355871439,0.0007456447347067297,0.00025565733085386455,0.00025485645164735615
damping097_fold2_seed17_easy,200,0.0012754315976053476,0.001281297649256885,0.000449289393145591,0.0006118336459621787
damping097_fold2_seed17_easy,400,0.0009742315742187202,0.0009888103231787682,0.00041613911162130535,0.0005305134691298008
damping097_fold2_seed17_easy,600,0.0013468577526509762,0.0013207655865699053,0.001754369935952127,0.0018874701345339417
damping097_fold2_seed17_easy,800,0.0007401211187243462,0.0007392856641672552,0.0006272682803682983,0.0007149451412260532
damping097_fold2_seed17_easy,1000,0.0007937947520986199,0.0007917562033981085,0.0012325710849836469,0.0016972556477412581
damping097_fold2_seed17_easy,1200,0.0007080908981151879,0.0007162197143770754,0.0006789834587834775,0.0010253008222207427
damping097_fold2_seed17_easy,1400,0.0009592816350050271,0.0009297213982790709,0.0007713186787441373,0.0009104279452003539
damping097_fold2_seed17_easy,1600,0.0010168174048885703,0.000984354061074555,0.0009875117102637887,0.0013930982677266002
damping097_fold2_seed17_easy,1800,0.0009548640809953213,0.0008478242671117187,0.0009141913033090532,0.0011797270271927118
damping097_fold2_seed17_easy,2000,0.0010509854182600975,0.0010341368615627289,0.0011784359812736511,0.0012461201986297965
neural_fold2_seed29_utility,1,0.22707326710224152,0.24991238117218018,0.15082654356956482,0.01944670081138611
neural_fold2_seed29_utility,200,0.1360720992088318,0.13524341583251953,0.5525162816047668,0.09697436541318893
neural_fold2_seed29_utility,400,0.08740650117397308,0.12240071594715118,0.22556477785110474,0.3276809751987457
neural_fold2_seed29_utility,600,0.1534355729818344,0.18420889973640442,0.18487626314163208,0.17061570286750793
neural_fold2_seed29_utility,800,0.16086411476135254,0.19374999403953552,0.25843140482902527,0.17609287798404694
neural_fold2_seed29_utility,1000,0.14222460985183716,0.18502415716648102,0.35749301314353943,0.28278377652168274
neural_fold2_seed29_utility,1200,0.13569043576717377,0.1621849536895752,0.3642355799674988,0.26717114448547363
neural_fold2_seed29_utility,1400,0.16326689720153809,0.20044654607772827,0.4516777992248535,0.3269217908382416
neural_fold2_seed29_utility,1600,0.13787630200386047,0.16646164655685425,0.23646479845046997,0.23658029735088348
neural_fold2_seed29_utility,1800,0.0971391350030899,0.10647091269493103,0.33111801743507385,0.3381272554397583
neural_fold2_seed29_utility,2000,0.10331784188747406,0.10783813893795013,0.508888304233551,0.46493083238601685
neural_fold2_seed29_all,1,0.8162598013877869,0.7975899577140808,0.2510591149330139,0.22795571386814117
neural_fold2_seed29_all,200,0.7272351384162903,0.7183698415756226,0.4108828008174896,0.3604656457901001
neural_fold2_seed29_all,400,0.5507766604423523,0.5537377595901489,0.8546074032783508,0.8235731720924377
neural_fold2_seed29_all,600,0.9332019090652466,0.9463620185852051,0.48466411232948303,0.4859142005443573
neural_fold2_seed29_all,800,0.9855108261108398,0.9843294024467468,0.768146276473999,0.792289674282074
neural_fold2_seed29_all,1000,0.6925637722015381,0.6854885220527649,1.1830949783325195,1.2530406713485718
neural_fold2_seed29_all,1200,0.9906746745109558,0.9884635210037231,0.9817712903022766,0.9302048683166504
neural_fold2_seed29_all,1400,1.778009057044983,1.7216390371322632,1.3872250318527222,1.3497724533081055
neural_fold2_seed29_all,1600,0.7172434329986572,0.7258384823799133,0.8882218599319458,0.915170431137085
neural_fold2_seed29_all,1800,0.8217987418174744,0.8095342516899109,1.216589093208313,1.3059836626052856
neural_fold2_seed29_all,2000,0.4873844385147095,0.48698508739471436,1.1916406154632568,1.1022303104400635
neural_fold2_seed29_easy,1,0.0018081015441566706,0.0016348663484677672,0.0005324397934600711,0.00013592452160082757
neural_fold2_seed29_easy,200,0.0015043704770505428,0.0014796452596783638,0.00081661093281582,0.0004118889046367258
neural_fold2_seed29_easy,400,0.0015738861402496696,0.0015257694758474827,0.0006660915678367019,0.0004848924872931093
neural_fold2_seed29_easy,600,0.00145022536162287,0.0014042265247553587,0.000581075088120997,0.0005693623097613454
neural_fold2_seed29_easy,800,0.0019462872296571732,0.0018016565591096878,0.00055429752683267,0.0010460895719006658
neural_fold2_seed29_easy,1000,0.0022406859789043665,0.0022314516827464104,0.0004789350787177682,0.0006268294528126717
neural_fold2_seed29_easy,1200,0.0022413989063352346,0.0021617922466248274,0.0008019246160984039,0.0012242930242791772
neural_fold2_seed29_easy,1400,0.001511988346464932,0.0014655517879873514,0.0014155684038996696,0.0013034966541454196
neural_fold2_seed29_easy,1600,0.001265686471015215,0.0012514240806922317,0.0008051711483858526,0.0010814637644216418
neural_fold2_seed29_easy,1800,0.0017662731697782874,0.001616767724044621,0.0007719607674516737,0.0011925476137548685
neural_fold2_seed29_easy,2000,0.005529795773327351,0.005549673456698656,0.0013237085659056902,0.001376012689433992
damping097_fold2_seed29_utility,1,0.019581427797675133,0.023387372493743896,0.010210494510829449,0.0035261092707514763
damping097_fold2_seed29_utility,200,0.016803113743662834,0.02264334075152874,0.043543290346860886,0.030112626031041145
damping097_fold2_seed29_utility,400,0.021255621686577797,0.025877993553876877,0.024573126807808876,0.04212169721722603
damping097_fold2_seed29_utility,600,0.017049409449100494,0.022121474146842957,0.03606883063912392,0.0500267930328846
damping097_fold2_seed29_utility,800,0.018884487450122833,0.022926930338144302,0.04333954676985741,0.045766640454530716
damping097_fold2_seed29_utility,1000,0.013649629428982735,0.014385610818862915,0.04131133854389191,0.058652058243751526
damping097_fold2_seed29_utility,1200,0.020531965419650078,0.020804865285754204,0.03132753446698189,0.04091745242476463
damping097_fold2_seed29_utility,1400,0.02709158882498741,0.037112362682819366,0.08177655190229416,0.0797283723950386
damping097_fold2_seed29_utility,1600,0.017593860626220703,0.020717225968837738,0.048139553517103195,0.06213997304439545
damping097_fold2_seed29_utility,1800,0.017727384343743324,0.016823656857013702,0.04941654950380325,0.05726335197687149
damping097_fold2_seed29_utility,2000,0.013783743605017662,0.018605954945087433,0.04153112694621086,0.05475436896085739
damping097_fold2_seed29_all,1,0.7286314964294434,0.728169322013855,0.2267856001853943,0.2267363965511322
damping097_fold2_seed29_all,200,0.6947515606880188,0.6956426501274109,0.34439611434936523,0.3419165313243866
damping097_fold2_seed29_all,400,0.5444356203079224,0.5441023707389832,0.9533613324165344,0.959305465221405
damping097_fold2_seed29_all,600,0.8445373177528381,0.8464093804359436,0.5550016760826111,0.5557816624641418
damping097_fold2_seed29_all,800,0.966972291469574,0.9670319557189941,0.6506345868110657,0.6524608135223389
damping097_fold2_seed29_all,1000,0.6994332671165466,0.6971395015716553,1.0590870380401611,1.0628018379211426
damping097_fold2_seed29_all,1200,0.9619795680046082,0.9630147814750671,0.9079943299293518,0.9136003255844116
damping097_fold2_seed29_all,1400,1.8193652629852295,1.8209947347640991,1.4983211755752563,1.4858424663543701
damping097_fold2_seed29_all,1600,0.6509414315223694,0.6508791446685791,0.6751741170883179,0.6752011179924011
damping097_fold2_seed29_all,1800,0.7955312728881836,0.7978124022483826,1.1294623613357544,1.1441590785980225
damping097_fold2_seed29_all,2000,0.49096187949180603,0.49432942271232605,1.403139352798462,1.4041008949279785
damping097_fold2_seed29_easy,1,0.0014202240854501724,0.001418779487721622,0.00013702348223887384,0.0001364408526569605
damping097_fold2_seed29_easy,200,0.0012743568513542414,0.0012695303885266185,0.0005171628436073661,0.0005515734083019197
damping097_fold2_seed29_easy,400,0.0011126960162073374,0.0010945721296593547,0.00046577793546020985,0.00044954477925784886
